white,byr,year,eligible,type,smplsz,var_cm,nomearn,cpi
0,51,81,0,TOTAL,44.968002,42235.441,12219.284,1.3940001
1,51,81,0,TAXAB,160.916,9900.9258,16528.439,1.3940001
0,52,81,0,TAXAB,33,27642.42,14171.673,1.3940001
1,51,81,0,ADJ,192.88499,12715.132,18027.689,1.3940001
1,51,81,0,TOTAL,184.011,28836.432,17668.795,1.3940001
1,52,81,0,ADJ,200.99899,9559.8574,15417.495,1.3940001
1,51,81,0,ADJ,194.089,11202.492,16541.979,1.3940001
1,52,81,1,ADJ,195.05,24593.949,14860.373,1.3940001
1,51,81,0,ADJ,215.992,11031.969,16610.072,1.3940001
1,51,81,0,ADJ,193.024,11618.384,15669.734,1.3940001
0,51,81,0,TOTAL,43.014,63414.348,15765.747,1.3940001
1,51,81,1,ADJ,189.104,23092.41,16174.538,1.3940001
1,51,81,0,TAXAB,163.92999,9359.1035,17365.078,1.3940001
0,51,81,0,TAXAB,55.968002,50754.129,15422.139,1.3940001
1,52,81,0,TOTAL,155.914,9347.8174,15524.464,1.3940001
1,52,81,0,TOTAL,172.996,10305.096,16317.771,1.3940001
1,52,81,1,TAXAB,185.88499,19974.453,15095.424,1.3940001
0,51,81,0,TOTAL,45,30440.83,13783.777,1.3940001
0,51,81,1,TOTAL,44.029999,122695.67,15316.201,1.3940001
0,52,81,0,TAXAB,54.990002,37472,15664.779,1.3940001
1,52,81,0,ADJ,191.114,9555.2822,16437.633,1.3940001
1,52,81,0,TOTAL,174.95999,22305.422,16835.459,1.3940001
0,51,81,0,TAXAB,55.007999,37276.457,13116.126,1.3940001
1,52,81,1,TOTAL,151.07599,30882.902,15155.91,1.3940001
0,51,81,1,ADJ,48.007999,79961.242,13972.78,1.3940001
1,51,81,0,ADJ,208.911,11103.828,16584.6,1.3940001
0,52,81,0,ADJ,50.996002,34998.82,13624.462,1.3940001
1,51,81,0,TOTAL,136.06799,11415.616,16537.496,1.3940001
1,50,81,0,ADJ,5838.4189,21146.447,17380.553,1.3940001
0,52,81,0,TAXAB,45.015999,25901.773,13128.083,1.3940001
1,52,81,1,TOTAL,181.97501,35148.695,15785.848,1.3940001
1,52,81,0,ADJ,152.995,10509.704,16070.701,1.3940001
0,52,81,0,ADJ,57.973999,50152.047,14341.451,1.3940001
1,51,81,0,TAXAB,146.959,9710.9727,16851.535,1.3940001
1,52,81,0,TAXAB,202.12,7948.4229,14239.668,1.3940001
0,51,81,0,TAXAB,35.990002,26013.293,12063.376,1.3940001
1,52,81,0,TOTAL,153.90601,23131.549,17554.213,1.3940001
1,52,81,0,ADJ,195,9857.1123,15384.185,1.3940001
0,52,81,0,TOTAL,40.001999,43485.156,12644.396,1.3940001
1,51,81,1,TOTAL,151,25868.367,16894.252,1.3940001
0,52,81,1,TOTAL,42.032001,90236.344,12874.829,1.3940001
1,52,81,0,TOTAL,222.987,8800.0078,15118.619,1.3940001
0,51,81,0,TAXAB,56.98,29054.041,13083.481,1.3940001
0,51,81,0,TAXAB,48.024002,33314.738,13965.471,1.3940001
0,51,81,1,TOTAL,39.999001,111319.76,14072.396,1.3940001
0,51,81,0,TAXAB,40.014,27959.727,10944.173,1.3940001
1,52,81,0,TAXAB,213.099,7172.8838,15197.503,1.3940001
0,51,81,0,ADJ,62.040001,33410.758,11940.985,1.3940001
1,52,81,0,TOTAL,186.112,11340.235,16960.234,1.3940001
1,51,81,0,TOTAL,178.064,35908.34,17437.355,1.3940001
0,52,81,1,TOTAL,41.024002,117130.69,12162.901,1.3940001
1,51,81,0,ADJ,183.084,9596.1152,16849.914,1.3940001
0,51,81,0,TOTAL,38.015999,61813.992,13365.034,1.3940001
0,51,81,0,ADJ,48.024002,46218.469,14055.998,1.3940001
1,52,81,1,TOTAL,161.896,27045.279,16652.451,1.3940001
0,52,81,1,ADJ,54.969002,72071.68,12772.662,1.3940001
0,52,81,1,TAXAB,36.024002,72004.406,11883.796,1.3940001
1,51,81,1,TOTAL,170.98399,23413.268,15991.752,1.3940001
1,52,81,0,ADJ,184.92599,7975.8281,16990.041,1.3940001
0,51,81,0,TAXAB,38.025002,35527.164,12413.538,1.3940001
0,51,81,1,ADJ,48.983002,91327.742,14640.115,1.3940001
0,51,81,0,TAXAB,33.984001,36278.887,14803.056,1.3940001
0,52,81,0,ADJ,48.989998,51967.234,15765.795,1.3940001
1,52,81,0,ADJ,188.95801,8469.5469,16519.91,1.3940001
0,52,81,0,TOTAL,45.029999,46470.664,13069.457,1.3940001
1,51,81,0,TAXAB,193.963,10824.256,15565.645,1.3940001
0,51,81,1,TOTAL,44.968002,88299.344,14732.564,1.3940001
0,52,81,0,TAXAB,51.012001,29014.223,13191.116,1.3940001
1,52,81,1,TAXAB,208.91499,18548.625,14694.264,1.3940001
0,51,81,0,TOTAL,49.031998,289287.25,16150.397,1.3940001
1,51,81,1,TOTAL,161.10001,22745.451,16566.09,1.3940001
0,51,81,0,TAXAB,51,31433.566,11657.867,1.3940001
1,52,81,0,TOTAL,196.03101,11260.406,15598.86,1.3940001
1,51,81,0,TAXAB,194.089,10199.51,16276.266,1.3940001
0,51,81,1,TOTAL,36.010002,115772.34,15885.612,1.3940001
1,51,81,0,TAXAB,183.084,8141.9087,16460.561,1.3940001
1,51,81,1,ADJ,191.05499,18992.863,14495.683,1.3940001
1,51,81,0,TAXAB,191.114,9432.1025,16919.938,1.3940001
0,52,81,0,TAXAB,50.996002,29533.291,13283.8,1.3940001
1,52,81,1,TAXAB,197.035,21824.895,14947.299,1.3940001
1,52,81,0,ADJ,194.964,7747.1255,15058.557,1.3940001
0,52,81,1,ADJ,48.019997,95251.906,11108.456,1.3940001
1,51,81,0,TAXAB,190.008,9602.7363,15748.585,1.3940001
0,52,81,0,TAXAB,44.021999,24753.756,11084.408,1.3940001
1,51,81,0,TAXAB,181.95599,8434.0479,15981.52,1.3940001
1,52,81,0,TOTAL,164.946,10240.063,17236.098,1.3940001
1,51,81,0,ADJ,206.064,11686.137,17182.285,1.3940001
1,51,81,0,TAXAB,190.026,8588.8906,16105.831,1.3940001
0,50,81,1,TAXAB,1847.9351,46645.734,14238.623,1.3940001
1,52,81,0,ADJ,211.002,12137.263,16569.383,1.3940001
1,51,81,0,TAXAB,180.978,9277.2744,15965.887,1.3940001
0,52,81,0,TAXAB,65.959999,29078.414,13882.795,1.3940001
1,52,81,1,TOTAL,170.89,47887.383,16272.544,1.3940001
1,51,81,0,TAXAB,167.90399,8745.0371,15344.861,1.3940001
1,51,81,0,TAXAB,180.978,9390.5195,16327.9,1.3940001
0,52,81,0,TAXAB,51.981998,30050.264,12582.66,1.3940001
1,52,81,0,TAXAB,188.95801,7400.1504,16190.036,1.3940001
1,51,81,0,TOTAL,132.04199,12842.203,15929.29,1.3940001
1,50,81,0,TOTAL,5159.2998,31928.449,17813.182,1.3940001
0,51,81,0,TAXAB,55.024002,44843.18,14750.745,1.3940001
0,52,81,0,TOTAL,58.995998,27423.852,11426.342,1.3940001
0,52,81,0,TAXAB,52.966,32869.328,12157.427,1.3940001
1,52,81,1,TAXAB,195,19741.502,15722.205,1.3940001
1,52,81,1,TAXAB,178.888,19356.234,16286.728,1.3940001
0,52,81,0,TAXAB,46.98,33911.625,14552.621,1.3940001
1,52,81,0,TOTAL,167.061,11673.976,16225.823,1.3940001
1,51,81,0,TOTAL,164.964,19885.84,16663.715,1.3940001
1,51,81,1,TAXAB,179.10001,16072.243,16035.916,1.3940001
0,51,81,0,TOTAL,54.995003,37583.5,13914.202,1.3940001
0,51,81,0,TAXAB,51.976002,30826.053,11439.677,1.3940001
0,52,81,0,TAXAB,44.987999,27980.422,11182.73,1.3940001
1,51,81,1,TOTAL,155.925,21760.621,15930.177,1.3940001
1,51,81,1,TAXAB,183.95999,16735.127,16405.49,1.3940001
0,52,81,0,TAXAB,57.973999,37740.652,13582.899,1.3940001
1,52,81,1,TOTAL,181.955,38808.699,15668.33,1.3940001
1,52,81,0,TOTAL,195.08801,11068.843,16088.005,1.3940001
1,52,81,0,TOTAL,167.01401,7485.7578,15159.282,1.3940001
0,52,81,1,TOTAL,47.001999,76748.125,11171.465,1.3940001
1,51,81,1,ADJ,168.041,21519.006,16203.586,1.3940001
1,52,81,1,TOTAL,173,30655.912,15889.162,1.3940001
1,52,81,0,ADJ,146.02499,8056.3979,14587.745,1.3940001
1,51,81,1,TAXAB,194.88,17791.113,17082.695,1.3940001
1,51,81,0,TOTAL,169.884,9267.7891,16257.365,1.3940001
1,51,81,1,TAXAB,179.02499,15264.573,15885.562,1.3940001
0,51,81,0,TOTAL,43.02,146239.2,18337.279,1.3940001
0,52,81,1,TOTAL,57.959999,83183.055,12580.824,1.3940001
1,52,81,0,TOTAL,173.01601,9987.0313,15066.854,1.3940001
0,51,81,0,TAXAB,48.024002,33948.371,13368.11,1.3940001
0,52,81,1,TOTAL,42.98,104627.85,10735.081,1.3940001
0,51,81,0,ADJ,54.984001,33057.316,13451.354,1.3940001
0,51,81,1,TOTAL,37.989998,89293.313,13652.825,1.3940001
0,51,81,0,ADJ,52.972,49946.141,15023.233,1.3940001
0,51,81,0,TAXAB,55.007999,26977.73,14830.445,1.3940001
0,51,81,1,TAXAB,46.001999,96272.086,12736.041,1.3940001
1,51,81,0,TOTAL,171.082,23078.572,17045.113,1.3940001
1,51,81,0,ADJ,196.98801,11869.248,17069.924,1.3940001
0,51,81,1,TAXAB,40.02,78092.57,13126.057,1.3940001
1,52,81,0,TAXAB,175.95999,6879.2051,14689.663,1.3940001
0,51,81,0,TOTAL,31.978001,37054.449,12065.737,1.3940001
0,52,81,0,TOTAL,42,44599.602,12267.279,1.3940001
1,52,81,0,TOTAL,189.912,14664.262,17944.82,1.3940001
1,51,81,1,ADJ,180.01801,17057.025,16565.717,1.3940001
0,51,81,0,ADJ,40.014,32072.182,11154.256,1.3940001
0,51,81,0,ADJ,48.989998,54437.016,13424.963,1.3940001
1,51,81,0,TOTAL,158.916,17340.572,16435.639,1.3940001
1,52,81,0,TAXAB,179.95999,7209.4082,15479.267,1.3940001
0,52,81,0,TAXAB,48.972,21042.344,11874.057,1.3940001
1,51,81,0,ADJ,177.01601,11049.18,16353.521,1.3940001
1,52,81,0,TOTAL,169.092,9781.5771,16279.823,1.3940001
0,52,81,1,ADJ,50.024002,131027.57,13020.67,1.3940001
0,52,81,0,ADJ,48.972,24053.283,12051.788,1.3940001
1,51,81,1,TOTAL,157.009,26118.08,16098.306,1.3940001
0,51,81,0,TOTAL,46.007999,58896.688,15619.984,1.3940001
0,51,81,0,TAXAB,41.024002,32109.207,13815.725,1.3940001
0,52,81,1,TOTAL,44.019001,64748.469,11913.348,1.3940001
1,51,81,1,ADJ,195.888,22457.986,15757.227,1.3940001
1,51,81,0,ADJ,177.95399,10339.109,16694.824,1.3940001
1,52,81,0,TAXAB,200.98199,6643.7207,16526.596,1.3940001
1,52,81,0,TOTAL,169.905,9820.3203,14905.131,1.3940001
1,52,81,0,TOTAL,194.94,16403.748,18088.281,1.3940001
1,51,81,0,TOTAL,179.091,16529.777,18804.871,1.3940001
1,52,81,1,TAXAB,189.98,20044.354,15060.496,1.3940001
1,52,81,0,ADJ,199.017,9998.3984,16243.123,1.3940001
0,52,81,1,TAXAB,52.975998,65867.969,10559.273,1.3940001
0,51,81,0,ADJ,33.984001,44182.5,15286.684,1.3940001
1,51,81,0,TAXAB,181.944,9424.8369,16646.467,1.3940001
1,52,81,1,TOTAL,176.946,27640.717,15507.244,1.3940001
0,51,81,1,TOTAL,43.996002,74597.711,14130.263,1.3940001
1,52,81,0,TOTAL,184.01601,11401.927,14880.552,1.3940001
0,51,81,1,TOTAL,44.021999,100245.76,12779.52,1.3940001
0,51,81,0,TAXAB,52.972,44907.602,14717.604,1.3940001
0,51,81,0,TAXAB,62.040001,30999.826,11813.148,1.3940001
0,52,81,0,TAXAB,54.977997,35313.754,14098.404,1.3940001
0,52,81,0,TOTAL,42,29623.602,12281.601,1.3940001
0,51,81,1,TOTAL,41.02,60169.031,12633.805,1.3940001
1,51,81,0,TOTAL,159.929,14162.777,17955.127,1.3940001
0,51,81,0,TOTAL,35.968002,60186.066,14625.549,1.3940001
0,52,81,0,ADJ,45.015999,32119.279,13513.219,1.3940001
1,52,81,0,TOTAL,180.991,10638.724,15793.503,1.3940001
1,51,81,1,TOTAL,168.08,23230.303,17625.59,1.3940001
0,51,81,0,ADJ,57.035,38884.051,14457.455,1.3940001
0,51,81,1,TAXAB,48.007999,62227.805,13462.154,1.3940001
0,51,81,0,TOTAL,40.02,99631.461,11810.225,1.3940001
0,52,81,0,TOTAL,34.02,53155.871,14254.497,1.3940001
0,51,81,0,TAXAB,54.984001,24974.951,13004.023,1.3940001
0,51,81,0,ADJ,43.980003,42524.203,12818.118,1.3940001
1,51,81,1,TAXAB,180.01801,15752.565,16383.564,1.3940001
0,52,81,1,TOTAL,51.027,80704.977,13936.194,1.3940001
1,52,81,0,ADJ,191.90601,7911.7476,15501.442,1.3940001
1,52,81,0,TOTAL,156.09,10422.985,17094.533,1.3940001
1,52,81,0,TOTAL,195.976,14678.714,16797.219,1.3940001
0,51,81,0,TOTAL,42.984001,302541.06,17518.105,1.3940001
1,52,81,0,TOTAL,194.03201,27963.816,16923.645,1.3940001
1,52,81,0,TAXAB,191.90601,6680.0093,15143.72,1.3940001
0,51,81,0,TOTAL,38.979,80142.195,12163.85,1.3940001
1,52,81,1,ADJ,191.961,24163.697,15647.83,1.3940001
0,52,81,0,ADJ,43.992001,41010.121,12241.794,1.3940001
1,52,81,0,TAXAB,209.064,7416.1826,15715.208,1.3940001
1,52,81,0,TAXAB,190.938,7513.8774,16056.3,1.3940001
0,52,81,0,ADJ,52,22881.994,11371.493,1.3940001
0,52,81,0,TAXAB,44.987999,32619.986,11634.786,1.3940001
0,51,81,0,TAXAB,36.981003,21689.979,11236.235,1.3940001
1,51,81,1,TAXAB,191.05499,16786.697,14223.432,1.3940001
1,51,81,1,TAXAB,174.052,15614.783,16076.406,1.3940001
0,52,81,0,TAXAB,61.013,24609.428,11761.766,1.3940001
0,52,81,0,TAXAB,43.992001,37603.117,12039.148,1.3940001
1,52,81,1,ADJ,187.98,26812.402,15431.32,1.3940001
1,52,81,0,TAXAB,195,7725.7446,14781.001,1.3940001
0,52,81,0,ADJ,44.992001,34430.148,12617.205,1.3940001
0,52,81,0,TOTAL,46.009998,28031.33,9852.3184,1.3940001
0,52,81,0,TOTAL,45.969002,37204.453,11820.335,1.3940001
1,52,81,0,ADJ,211.98801,8638.1318,16036.019,1.3940001
1,51,81,1,TAXAB,192.94,16469.305,16839.566,1.3940001
0,52,81,0,ADJ,55.986,28376.793,12768.634,1.3940001
1,51,81,0,TOTAL,175.968,12256.556,16497.791,1.3940001
0,52,81,0,ADJ,42.008003,44446.684,13889.098,1.3940001
0,52,81,0,ADJ,44.021999,28219.648,11282.124,1.3940001
1,52,81,0,TAXAB,184.92599,6410.7085,16499.988,1.3940001
0,51,81,0,TOTAL,36.981003,41854.426,14239.521,1.3940001
1,51,81,0,TAXAB,198.045,9711.542,17670.539,1.3940001
0,51,81,0,ADJ,55.007999,31901.924,15130.721,1.3940001
0,52,81,1,ADJ,56.012001,111340.39,13759.736,1.3940001
0,52,81,0,TAXAB,48.026001,31657.156,14363.451,1.3940001
1,51,81,0,TOTAL,160.965,13809.815,16993.973,1.3940001
0,52,81,0,ADJ,47.033997,32179.406,12250.387,1.3940001
1,51,81,0,ADJ,186.97501,8972.1602,15410.36,1.3940001
1,52,81,0,ADJ,221.13,9551.9346,17081.695,1.3940001
0,51,81,0,ADJ,58.989998,37416.59,13887.532,1.3940001
0,51,81,1,TAXAB,54.032997,60047.309,14499.756,1.3940001
0,51,81,0,TOTAL,50.986,33860.555,13010.363,1.3940001
0,52,81,0,ADJ,56.028,50915.117,13441.518,1.3940001
0,51,81,1,TOTAL,39.996002,145199.7,14202.639,1.3940001
0,52,81,0,ADJ,44.987999,35850.383,11823.565,1.3940001
1,51,81,1,ADJ,180.894,20074.355,16226.803,1.3940001
1,52,81,0,TAXAB,182.052,7979.8306,16320.271,1.3940001
0,52,81,0,TOTAL,38.982002,38920.563,9830.917,1.3940001
1,51,81,0,TOTAL,150.93201,22951.738,19241.631,1.3940001
1,52,81,0,ADJ,206.05499,9454.752,15674.879,1.3940001
1,52,81,0,TOTAL,189.968,10956.646,16106.267,1.3940001
0,51,81,0,TAXAB,57.035,31534.67,14030.089,1.3940001
0,52,81,1,TAXAB,52.989998,85881.891,12279.656,1.3940001
0,51,81,0,TAXAB,41.984001,37441.117,12739.832,1.3940001
0,52,81,0,TOTAL,38.002998,119806.73,14016.79,1.3940001
1,51,81,1,TAXAB,168.92,19665.943,16345.548,1.3940001
0,52,81,0,TOTAL,41.964001,58523.285,12917.175,1.3940001
0,52,81,1,ADJ,59.984001,106902.7,13838.535,1.3940001
1,52,81,0,TOTAL,170.884,10183.765,16621.213,1.3940001
1,51,81,1,ADJ,174.052,18916.867,16528.379,1.3940001
0,51,81,0,ADJ,46.98,55937.824,15176.74,1.3940001
1,51,81,0,ADJ,184.07001,11936.652,16601.428,1.3940001
0,51,81,1,TAXAB,46.007999,58503.887,16310.293,1.3940001
1,50,81,1,TOTAL,6018.9692,24979.67,17223.512,1.3940001
0,51,81,0,TOTAL,37.027,37159.262,11511.005,1.3940001
1,51,81,0,ADJ,198.045,11990.096,18325.531,1.3940001
0,52,81,0,ADJ,61.013,29665.355,12055.289,1.3940001
0,51,81,0,TAXAB,50.977997,39561.504,14985.447,1.3940001
0,52,81,0,ADJ,44.987999,34869.422,11573.774,1.3940001
1,52,81,0,ADJ,239.00301,8931.3379,16262.002,1.3940001
1,52,81,0,TAXAB,188.94,7100.897,14293.097,1.3940001
0,52,81,0,TAXAB,52.972,29929.807,13172.926,1.3940001
0,52,81,0,TAXAB,49.966,21344.934,10842.65,1.3940001
1,51,81,0,ADJ,202.07001,9277.8223,16739.424,1.3940001
0,52,81,0,ADJ,52.001999,21633.053,10359.471,1.3940001
0,52,81,1,TAXAB,40.992001,118632.3,11548.962,1.3940001
0,52,81,0,ADJ,43.996002,38479.828,10785.356,1.3940001
1,52,81,0,TAXAB,195.052,7070.8218,14497.296,1.3940001
0,51,81,0,TAXAB,42.987,49161.355,11871.316,1.3940001
0,51,81,0,TAXAB,45.018002,34481.148,10841.748,1.3940001
1,52,81,0,TAXAB,152.995,8207.1826,15393.036,1.3940001
0,52,81,0,TOTAL,33.012001,46720.039,12898.701,1.3940001
1,52,81,0,TAXAB,146.02499,7217.2856,14352.923,1.3940001
0,52,81,1,TAXAB,48.989998,66209.07,11560.913,1.3940001
0,52,81,0,TAXAB,48.024002,23956.178,10466.896,1.3940001
1,51,81,1,ADJ,181.076,19201.146,15621.625,1.3940001
0,52,81,1,TOTAL,28.024002,64768.105,12161.901,1.3940001
0,52,81,0,ADJ,48.026001,37225.531,14729.209,1.3940001
0,50,81,1,ADJ,1847.9351,88749.469,14910.902,1.3940001
1,51,81,0,TOTAL,140.98,9121.2031,17741.475,1.3940001
0,51,81,1,TAXAB,45,53735.605,14392.688,1.3940001
1,51,81,0,TOTAL,158.05,12825.11,15981.683,1.3940001
0,51,81,1,ADJ,41.014999,59657.391,15358.191,1.3940001
1,51,81,0,TOTAL,172.92801,10950.271,17824.934,1.3940001
1,51,81,1,ADJ,226.032,21888.422,16527.422,1.3940001
0,52,81,0,ADJ,43.029999,21759.889,11716.888,1.3940001
0,52,81,0,ADJ,51.981998,35587.004,12916.692,1.3940001
1,51,81,1,ADJ,183.95999,20516.746,16932.488,1.3940001
0,52,81,1,TOTAL,45.989998,119589.98,12986.864,1.3940001
0,52,81,1,TAXAB,35.990002,72640.008,12952.59,1.3940001
0,52,81,1,ADJ,40.982002,97324.93,15170.733,1.3940001
1,51,81,1,TOTAL,153.90601,24656.422,17299.305,1.3940001
1,52,81,1,ADJ,181.05,24591.361,15839.725,1.3940001
1,51,81,0,TAXAB,192.88499,10568.038,17419.57,1.3940001
0,51,81,1,TAXAB,54.027,50184.309,15406.822,1.3940001
0,52,81,0,TAXAB,48.031998,29881.492,11572.659,1.3940001
1,51,81,1,ADJ,192.918,23216.729,15592.837,1.3940001
0,51,81,0,TAXAB,46.98,41063.23,14308.237,1.3940001
1,51,81,0,TOTAL,159.075,10495.311,15026.704,1.3940001
1,51,81,0,TOTAL,170.931,12827.011,15949.281,1.3940001
1,50,81,0,TAXAB,5838.4189,14518.704,16695.672,1.3940001
1,51,81,1,TOTAL,173.95801,41506.672,17574.031,1.3940001
0,51,81,1,TAXAB,44.987999,66211.477,13177.516,1.3940001
1,52,81,1,TAXAB,195.05,19917.676,14401.893,1.3940001
0,51,81,0,TAXAB,57.974998,38317.793,14179.469,1.3940001
1,51,81,0,TAXAB,179.883,8731.3633,15169.236,1.3940001
0,52,81,0,ADJ,35.973,43757.438,12934.879,1.3940001
0,52,81,1,ADJ,40.992001,118632.31,11548.962,1.3940001
0,51,81,0,TOTAL,42.987,55895.719,13159.311,1.3940001
0,51,81,0,ADJ,56.98,31702.586,13232.449,1.3940001
0,51,81,0,TOTAL,35.973,26895.053,10977.705,1.3940001
0,51,81,1,TOTAL,51,170665.52,16224.073,1.3940001
0,52,81,0,TAXAB,60.029999,26311.434,12337.101,1.3940001
1,51,81,1,TAXAB,192.06599,17555.449,15891.092,1.3940001
1,51,81,1,TOTAL,152.004,26593.52,17536.221,1.3940001
1,51,81,0,TAXAB,170.996,9097.2803,16572.41,1.3940001
0,51,81,0,TOTAL,36.010002,44655.328,13326.858,1.3940001
1,52,81,0,TOTAL,159.06,10416.908,15867.234,1.3940001
0,51,81,1,TOTAL,51.029999,64354.895,15250.366,1.3940001
1,51,81,0,TAXAB,215.992,8936.415,16064.901,1.3940001
0,52,81,1,TAXAB,50.024002,95712.055,12318.371,1.3940001
0,51,81,1,ADJ,58,95948.039,12776.624,1.3940001
1,51,81,1,TOTAL,172.08,2535168,25953.363,1.3940001
1,51,81,0,TAXAB,165.036,7919.1514,15909.197,1.3940001
0,51,81,1,TOTAL,40.986,62058.625,8987.9297,1.3940001
0,51,81,0,TOTAL,51.975998,38996.477,9865.1543,1.3940001
0,51,81,0,TOTAL,41.965,48353.848,12698.679,1.3940001
0,52,81,0,TOTAL,46.001999,21988.521,11593.172,1.3940001
1,51,81,1,ADJ,171,20807.76,16535.473,1.3940001
1,52,81,0,ADJ,193.01801,7488.2324,16260.742,1.3940001
0,52,81,0,TOTAL,52.972,23737.982,11279.168,1.3940001
1,51,81,0,TOTAL,170.10001,14061.821,17038.355,1.3940001
0,52,81,0,TOTAL,55.968998,35407.914,11786.309,1.3940001
1,51,81,0,TAXAB,186.048,9962.2695,15725.735,1.3940001
1,52,81,1,TAXAB,214.01999,20023.486,15837.207,1.3940001
1,51,81,0,TAXAB,202.07001,7960.3569,16388.586,1.3940001
1,51,81,0,ADJ,167.90399,11202.841,15961.337,1.3940001
1,51,81,0,TOTAL,174.948,16033.549,17888.871,1.3940001
1,52,81,0,TOTAL,177.08,11666.243,16129.197,1.3940001
1,51,81,0,TOTAL,141.89999,18617.342,17273.029,1.3940001
0,51,81,0,ADJ,48.024002,42200.309,14481.386,1.3940001
0,51,81,0,ADJ,38.975998,57031.773,15323.388,1.3940001
1,52,81,0,ADJ,213.099,8861.3555,15686.471,1.3940001
0,52,81,0,ADJ,44.967999,51606.98,14832.056,1.3940001
0,52,81,0,ADJ,65.959999,33322.586,14154.305,1.3940001
0,52,81,0,ADJ,49.973,40850.691,12858.067,1.3940001
0,51,81,1,TAXAB,48.983002,68426.563,13968.539,1.3940001
0,51,81,1,TAXAB,41.014999,70878.531,14731.252,1.3940001
0,52,81,0,ADJ,40.991997,38610.016,12795.934,1.3940001
1,52,81,0,TAXAB,172.007,5948.3525,15840.45,1.3940001
0,52,81,1,TAXAB,44.02,71250.25,12789.935,1.3940001
0,52,81,0,ADJ,61.971001,35256.973,13480.016,1.3940001
0,52,81,0,TAXAB,47.033997,28994.924,12060.847,1.3940001
1,51,81,0,TOTAL,155.94901,15828.166,16714.061,1.3940001
1,51,81,0,TAXAB,156.959,9055.9316,14344.288,1.3940001
0,52,81,1,TAXAB,40.982002,78668.188,14745.113,1.3940001
0,52,81,0,TOTAL,42.021,44548.676,11063.365,1.3940001
0,52,81,1,ADJ,32.984001,50134.535,11975.264,1.3940001
0,52,81,0,ADJ,48.019997,22560.877,12539.738,1.3940001
1,51,81,0,TOTAL,173.01901,14707.597,17209.357,1.3940001
1,51,81,1,TOTAL,164.907,21141.465,16527.623,1.3940001
0,52,81,1,ADJ,44.02,90391.313,13186.98,1.3940001
1,51,81,0,TOTAL,166.112,31214.023,17103.227,1.3940001
0,51,81,0,TOTAL,40.02,32503.865,11725.138,1.3940001
1,51,81,1,TOTAL,157.02301,25724.076,16507.6,1.3940001
1,52,81,1,TOTAL,183.065,23563.678,15080.257,1.3940001
0,51,81,1,ADJ,45.989998,117528.2,15035.325,1.3940001
0,52,81,1,TOTAL,51.040001,79096.25,11562.226,1.3940001
1,51,81,0,TOTAL,200.032,13049.284,16093.91,1.3940001
0,52,81,0,TAXAB,41.974998,29566.139,12850.747,1.3940001
0,51,81,0,TAXAB,54,29541.67,11633.895,1.3940001
0,52,81,0,ADJ,54.977997,48085.742,14898.773,1.3940001
1,51,81,1,TOTAL,167.937,32174.598,16820.193,1.3940001
1,51,81,1,TOTAL,173.95801,26699.855,15332.616,1.3940001
0,52,81,0,TOTAL,40.986,29400.068,11175.894,1.3940001
0,51,81,0,ADJ,48,74227.266,15996.707,1.3940001
1,51,81,0,ADJ,165.036,9905.085,16424.203,1.3940001
0,51,81,1,TOTAL,48.989998,89729.875,13452.719,1.3940001
1,51,81,0,TOTAL,143.91,16529.834,18054.416,1.3940001
1,51,81,0,ADJ,170.925,13797.786,17025.395,1.3940001
1,52,81,0,TAXAB,191.114,7515.6626,15825.877,1.3940001
1,52,81,0,TOTAL,173,16355.691,15595.347,1.3940001
1,52,81,0,ADJ,196.101,9595.4219,15595.093,1.3940001
1,51,81,0,TAXAB,179.92801,8812.1611,16545.186,1.3940001
0,52,81,0,TOTAL,47.015999,30527.637,10221.777,1.3940001
1,51,81,0,ADJ,179.92801,11227.08,17193.84,1.3940001
1,51,81,1,TOTAL,163.93201,30390.082,16024.423,1.3940001
1,51,81,0,ADJ,186.048,12301.332,16324.08,1.3940001
1,51,81,0,TOTAL,183.951,22399.242,17856.828,1.3940001
0,51,81,0,TOTAL,50.025002,295299.72,13998.74,1.3940001
1,52,81,1,TOTAL,168.965,24404.66,14758.137,1.3940001
1,52,81,0,TAXAB,204.918,6814.939,17022.846,1.3940001
1,52,81,0,ADJ,231.01199,7777.8564,14451.634,1.3940001
1,52,81,0,TAXAB,192.918,7229.3008,16376.217,1.3940001
1,52,81,0,TAXAB,210.944,7193.9331,16313.762,1.3940001
1,52,81,1,ADJ,197.035,26366.133,15405.62,1.3940001
1,51,81,1,TOTAL,173.978,28695.668,16929.754,1.3940001
1,51,81,1,TAXAB,171,17184.375,16040.562,1.3940001
0,52,81,0,TOTAL,35.988998,33242.141,12602.11,1.3940001
0,51,81,1,TAXAB,54.027,72975.211,11106.629,1.3940001
0,51,81,1,ADJ,44.021999,73966.797,13147.449,1.3940001
1,52,81,0,TOTAL,149.03601,10265.818,15696.371,1.3940001
1,51,81,1,TAXAB,168.041,17167.383,15623.563,1.3940001
0,52,81,0,TOTAL,47.964001,56563.773,14063.31,1.3940001
1,52,81,0,TOTAL,168.98001,12917.208,16474.59,1.3940001
0,51,81,1,ADJ,45,65829.406,14759.743,1.3940001
1,52,81,0,ADJ,172,8478.4814,17118.709,1.3940001
1,51,81,0,TOTAL,169.93201,12832.697,16611.932,1.3940001
0,51,81,0,TAXAB,46.989998,41653.309,14715.434,1.3940001
